TF_ID	Gene_ID	Family
Ciclev10014809m	Ciclev10014809m.g	AP2
Ciclev10025111m	Ciclev10025111m.g	AP2
Ciclev10025181m	Ciclev10025181m.g	AP2
Ciclev10025339m	Ciclev10025339m.g	AP2
Ciclev10025364m	Ciclev10025364m.g	AP2
Ciclev10025566m	Ciclev10025364m.g	AP2
Ciclev10025985m	Ciclev10025985m.g	AP2
Ciclev10026056m	Ciclev10025364m.g	AP2
Ciclev10028259m	Ciclev10028259m.g	AP2
Ciclev10031306m	Ciclev10031306m.g	AP2
Ciclev10033673m	Ciclev10033673m.g	AP2
Ciclev10005012m	Ciclev10005012m.g	AP2
Ciclev10031353m	Ciclev10031306m.g	AP2
Ciclev10013509m	Ciclev10013509m.g	AP2
Ciclev10001138m	Ciclev10001138m.g	ERF
Ciclev10001164m	Ciclev10001138m.g	ERF
Ciclev10001221m	Ciclev10001138m.g	ERF
Ciclev10001563m	Ciclev10001563m.g	ERF
Ciclev10001945m	Ciclev10001563m.g	ERF
Ciclev10002183m	Ciclev10002183m.g	ERF
Ciclev10002280m	Ciclev10002280m.g	ERF
Ciclev10002294m	Ciclev10002294m.g	ERF
Ciclev10002733m	Ciclev10002733m.g	ERF
Ciclev10003235m	Ciclev10003235m.g	ERF
Ciclev10003903m	Ciclev10003903m.g	ERF
Ciclev10005220m	Ciclev10005220m.g	ERF
Ciclev10005549m	Ciclev10005549m.g	ERF
Ciclev10005570m	Ciclev10005570m.g	ERF
Ciclev10005701m	Ciclev10005701m.g	ERF
Ciclev10005750m	Ciclev10005750m.g	ERF
Ciclev10005787m	Ciclev10005787m.g	ERF
Ciclev10005794m	Ciclev10005787m.g	ERF
Ciclev10005820m	Ciclev10005820m.g	ERF
Ciclev10005863m	Ciclev10005863m.g	ERF
Ciclev10005869m	Ciclev10005869m.g	ERF
Ciclev10005891m	Ciclev10005891m.g	ERF
Ciclev10006460m	Ciclev10006460m.g	ERF
Ciclev10006536m	Ciclev10006536m.g	ERF
Ciclev10006666m	Ciclev10006666m.g	ERF
Ciclev10006784m	Ciclev10006784m.g	ERF
Ciclev10006861m	Ciclev10006861m.g	ERF
Ciclev10007068m	Ciclev10007068m.g	ERF
Ciclev10007069m	Ciclev10007069m.g	ERF
Ciclev10007133m	Ciclev10007133m.g	ERF
Ciclev10009138m	Ciclev10009138m.g	ERF
Ciclev10009361m	Ciclev10009361m.g	ERF
Ciclev10009370m	Ciclev10009370m.g	ERF
Ciclev10009447m	Ciclev10009447m.g	ERF
Ciclev10009484m	Ciclev10009484m.g	ERF
Ciclev10009526m	Ciclev10009526m.g	ERF
Ciclev10009540m	Ciclev10009540m.g	ERF
Ciclev10009593m	Ciclev10009593m.g	ERF
Ciclev10009826m	Ciclev10009827m.g	ERF
Ciclev10009827m	Ciclev10009827m.g	ERF
Ciclev10010348m	Ciclev10010348m.g	ERF
Ciclev10012757m	Ciclev10012757m.g	ERF
Ciclev10013766m	Ciclev10013766m.g	ERF
Ciclev10013796m	Ciclev10013796m.g	ERF
Ciclev10015144m	Ciclev10015144m.g	ERF
Ciclev10016276m	Ciclev10016276m.g	ERF
Ciclev10016463m	Ciclev10016463m.g	ERF
Ciclev10016668m	Ciclev10016668m.g	ERF
Ciclev10016982m	Ciclev10016982m.g	ERF
Ciclev10016995m	Ciclev10016995m.g	ERF
Ciclev10017494m	Ciclev10017494m.g	ERF
Ciclev10018044m	Ciclev10018044m.g	ERF
Ciclev10018130m	Ciclev10018130m.g	ERF
Ciclev10018158m	Ciclev10018158m.g	ERF
Ciclev10020886m	Ciclev10020886m.g	ERF
Ciclev10021059m	Ciclev10021059m.g	ERF
Ciclev10021073m	Ciclev10021073m.g	ERF
Ciclev10021132m	Ciclev10021132m.g	ERF
Ciclev10021265m	Ciclev10021265m.g	ERF
Ciclev10021285m	Ciclev10021285m.g	ERF
Ciclev10021422m	Ciclev10021422m.g	ERF
Ciclev10021611m	Ciclev10021611m.g	ERF
Ciclev10021622m	Ciclev10021622m.g	ERF
Ciclev10021652m	Ciclev10021652m.g	ERF
Ciclev10021740m	Ciclev10021740m.g	ERF
Ciclev10021890m	Ciclev10021891m.g	ERF
Ciclev10021891m	Ciclev10021891m.g	ERF
Ciclev10021894m	Ciclev10021891m.g	ERF
Ciclev10021898m	Ciclev10021891m.g	ERF
Ciclev10021923m	Ciclev10021923m.g	ERF
Ciclev10021995m	Ciclev10021995m.g	ERF
Ciclev10022025m	Ciclev10022025m.g	ERF
Ciclev10022187m	Ciclev10022187m.g	ERF
Ciclev10022244m	Ciclev10022244m.g	ERF
Ciclev10022410m	Ciclev10022410m.g	ERF
Ciclev10022438m	Ciclev10022438m.g	ERF
Ciclev10022680m	Ciclev10022680m.g	ERF
Ciclev10022734m	Ciclev10022734m.g	ERF
Ciclev10022986m	Ciclev10022986m.g	ERF
Ciclev10023286m	Ciclev10023286m.g	ERF
Ciclev10023295m	Ciclev10023295m.g	ERF
Ciclev10023345m	Ciclev10023345m.g	ERF
Ciclev10023352m	Ciclev10023352m.g	ERF
Ciclev10023360m	Ciclev10023360m.g	ERF
Ciclev10023393m	Ciclev10023393m.g	ERF
Ciclev10023546m	Ciclev10023546m.g	ERF
Ciclev10023593m	Ciclev10023593m.g	ERF
Ciclev10023656m	Ciclev10023656m.g	ERF
Ciclev10023677m	Ciclev10023677m.g	ERF
Ciclev10023730m	Ciclev10023730m.g	ERF
Ciclev10023764m	Ciclev10023764m.g	ERF
Ciclev10023840m	Ciclev10023840m.g	ERF
Ciclev10023857m	Ciclev10023857m.g	ERF
Ciclev10024063m	Ciclev10024063m.g	ERF
Ciclev10024142m	Ciclev10024142m.g	ERF
Ciclev10024298m	Ciclev10024298m.g	ERF
Ciclev10024448m	Ciclev10024448m.g	ERF
Ciclev10024451m	Ciclev10024451m.g	ERF
Ciclev10024602m	Ciclev10024602m.g	ERF
Ciclev10024614m	Ciclev10024614m.g	ERF
Ciclev10025814m	Ciclev10025816m.g	ERF
Ciclev10025815m	Ciclev10025816m.g	ERF
Ciclev10025816m	Ciclev10025816m.g	ERF
Ciclev10025824m	Ciclev10025816m.g	ERF
Ciclev10025827m	Ciclev10025816m.g	ERF
Ciclev10025961m	Ciclev10025961m.g	ERF
Ciclev10026032m	Ciclev10026032m.g	ERF
Ciclev10026052m	Ciclev10026052m.g	ERF
Ciclev10026602m	Ciclev10026602m.g	ERF
Ciclev10026687m	Ciclev10026687m.g	ERF
Ciclev10027171m	Ciclev10027171m.g	ERF
Ciclev10027305m	Ciclev10027305m.g	ERF
Ciclev10027548m	Ciclev10027548m.g	ERF
Ciclev10027587m	Ciclev10027587m.g	ERF
Ciclev10028930m	Ciclev10028930m.g	ERF
Ciclev10031612m	Ciclev10031612m.g	ERF
Ciclev10032029m	Ciclev10032029m.g	ERF
Ciclev10032059m	Ciclev10032059m.g	ERF
Ciclev10032575m	Ciclev10032575m.g	ERF
Ciclev10033578m	Ciclev10033578m.g	ERF
Ciclev10033631m	Ciclev10033631m.g	ERF
Ciclev10033847m	Ciclev10033847m.g	ERF
Ciclev10033871m	Ciclev10033871m.g	ERF
Ciclev10001914m	Ciclev10001914m.g	DBB
Ciclev10016081m	Ciclev10015595m.g	DBB
Ciclev10016208m	Ciclev10015595m.g	DBB
Ciclev10016333m	Ciclev10015595m.g	DBB
Ciclev10016655m	Ciclev10016655m.g	DBB
Ciclev10021488m	Ciclev10021488m.g	DBB
Ciclev10021833m	Ciclev10021488m.g	DBB
Ciclev10021980m	Ciclev10021980m.g	DBB
Ciclev10022234m	Ciclev10021488m.g	DBB
Ciclev10024319m	Ciclev10024319m.g	DBB
Ciclev10026472m	Ciclev10026472m.g	DBB
Ciclev10026520m	Ciclev10026472m.g	DBB
Ciclev10026521m	Ciclev10026472m.g	DBB
Ciclev10029284m	Ciclev10029284m.g	DBB
Ciclev10029294m	Ciclev10029294m.g	DBB
Ciclev10029355m	Ciclev10029284m.g	DBB
Ciclev10008366m	Ciclev10008366m.g	CO-like
Ciclev10008813m	Ciclev10008813m.g	CO-like
Ciclev10012022m	Ciclev10012022m.g	CO-like
Ciclev10015173m	Ciclev10015173m.g	CO-like
Ciclev10015362m	Ciclev10015364m.g	CO-like
Ciclev10015364m	Ciclev10015364m.g	CO-like
Ciclev10015595m	Ciclev10015595m.g	CO-like
Ciclev10020440m	Ciclev10020440m.g	CO-like
Ciclev10020545m	Ciclev10020545m.g	CO-like
Ciclev10020722m	Ciclev10020722m.g	CO-like
Ciclev10033431m	Ciclev10033431m.g	CO-like
Ciclev10004470m	Ciclev10004470m.g	ARR-B
Ciclev10004471m	Ciclev10004470m.g	ARR-B
Ciclev10004472m	Ciclev10004470m.g	ARR-B
Ciclev10004998m	Ciclev10004989m.g	ARR-B
Ciclev10004999m	Ciclev10004989m.g	ARR-B
Ciclev10005742m	Ciclev10005747m.g	ARR-B
Ciclev10005747m	Ciclev10005747m.g	ARR-B
Ciclev10005788m	Ciclev10005747m.g	ARR-B
Ciclev10006586m	Ciclev10006586m.g	ARR-B
Ciclev10006834m	Ciclev10006834m.g	ARR-B
Ciclev10007639m	Ciclev10007639m.g	ARR-B
Ciclev10007648m	Ciclev10007648m.g	ARR-B
Ciclev10007672m	Ciclev10007639m.g	ARR-B
Ciclev10014525m	Ciclev10014527m.g	ARR-B
Ciclev10014527m	Ciclev10014527m.g	ARR-B
Ciclev10019943m	Ciclev10019943m.g	ARR-B
Ciclev10031052m	Ciclev10031052m.g	ARR-B
Ciclev10031120m	Ciclev10031120m.g	ARR-B
Ciclev10033605m	Ciclev10033605m.g	ARR-B
Ciclev10001292m	Ciclev10001292m.g	G2-like
Ciclev10001300m	Ciclev10001292m.g	G2-like
Ciclev10001679m	Ciclev10001679m.g	G2-like
Ciclev10002089m	Ciclev10002089m.g	G2-like
Ciclev10002097m	Ciclev10002089m.g	G2-like
Ciclev10004984m	Ciclev10004984m.g	G2-like
Ciclev10004989m	Ciclev10004989m.g	G2-like
Ciclev10005010m	Ciclev10004984m.g	G2-like
Ciclev10005011m	Ciclev10004984m.g	G2-like
Ciclev10005192m	Ciclev10005192m.g	G2-like
Ciclev10005450m	Ciclev10004984m.g	G2-like
Ciclev10005466m	Ciclev10005466m.g	G2-like
Ciclev10005596m	Ciclev10005596m.g	G2-like
Ciclev10008096m	Ciclev10008096m.g	G2-like
Ciclev10011992m	Ciclev10011992m.g	G2-like
Ciclev10012014m	Ciclev10012014m.g	G2-like
Ciclev10012203m	Ciclev10012203m.g	G2-like
Ciclev10012340m	Ciclev10012014m.g	G2-like
Ciclev10012514m	Ciclev10012014m.g	G2-like
Ciclev10012556m	Ciclev10012556m.g	G2-like
Ciclev10012745m	Ciclev10012556m.g	G2-like
Ciclev10013453m	Ciclev10013453m.g	G2-like
Ciclev10013589m	Ciclev10013589m.g	G2-like
Ciclev10015266m	Ciclev10015266m.g	G2-like
Ciclev10015446m	Ciclev10015266m.g	G2-like
Ciclev10015819m	Ciclev10015819m.g	G2-like
Ciclev10015893m	Ciclev10015893m.g	G2-like
Ciclev10015909m	Ciclev10015893m.g	G2-like
Ciclev10015911m	Ciclev10015893m.g	G2-like
Ciclev10016073m	Ciclev10016073m.g	G2-like
Ciclev10016143m	Ciclev10016073m.g	G2-like
Ciclev10016495m	Ciclev10016073m.g	G2-like
Ciclev10016591m	Ciclev10016073m.g	G2-like
Ciclev10017867m	Ciclev10017867m.g	G2-like
Ciclev10018145m	Ciclev10018145m.g	G2-like
Ciclev10019954m	Ciclev10019956m.g	G2-like
Ciclev10019956m	Ciclev10019956m.g	G2-like
Ciclev10019958m	Ciclev10019956m.g	G2-like
Ciclev10019960m	Ciclev10019956m.g	G2-like
Ciclev10019964m	Ciclev10019956m.g	G2-like
Ciclev10019967m	Ciclev10019956m.g	G2-like
Ciclev10019969m	Ciclev10019956m.g	G2-like
Ciclev10020000m	Ciclev10019956m.g	G2-like
Ciclev10020171m	Ciclev10020171m.g	G2-like
Ciclev10020451m	Ciclev10020171m.g	G2-like
Ciclev10020989m	Ciclev10019956m.g	G2-like
Ciclev10026557m	Ciclev10026557m.g	G2-like
Ciclev10028556m	Ciclev10028556m.g	G2-like
Ciclev10028658m	Ciclev10028658m.g	G2-like
Ciclev10028661m	Ciclev10028658m.g	G2-like
Ciclev10028662m	Ciclev10028658m.g	G2-like
Ciclev10028830m	Ciclev10028556m.g	G2-like
Ciclev10029989m	Ciclev10029989m.g	G2-like
Ciclev10030185m	Ciclev10030185m.g	G2-like
Ciclev10031348m	Ciclev10031052m.g	G2-like
Ciclev10031793m	Ciclev10031793m.g	G2-like
Ciclev10031880m	Ciclev10031052m.g	G2-like
Ciclev10031937m	Ciclev10031937m.g	G2-like
Ciclev10032189m	Ciclev10031937m.g	G2-like
Ciclev10032941m	Ciclev10032941m.g	G2-like
Ciclev10033388m	Ciclev10033388m.g	G2-like
Ciclev10033825m	Ciclev10033825m.g	G2-like
Ciclev10001730m	Ciclev10001730m.g	MIKC_MADS
Ciclev10002410m	Ciclev10002410m.g	MIKC_MADS
Ciclev10002422m	Ciclev10002422m.g	MIKC_MADS
Ciclev10002471m	Ciclev10002471m.g	MIKC_MADS
Ciclev10003964m	Ciclev10003964m.g	MIKC_MADS
Ciclev10005698m	Ciclev10005698m.g	MIKC_MADS
Ciclev10009338m	Ciclev10009338m.g	MIKC_MADS
Ciclev10009472m	Ciclev10009338m.g	MIKC_MADS
Ciclev10009742m	Ciclev10009338m.g	MIKC_MADS
Ciclev10012593m	Ciclev10012593m.g	MIKC_MADS
Ciclev10012594m	Ciclev10012594m.g	MIKC_MADS
Ciclev10016394m	Ciclev10016394m.g	MIKC_MADS
Ciclev10016427m	Ciclev10016427m.g	MIKC_MADS
Ciclev10016430m	Ciclev10016427m.g	MIKC_MADS
Ciclev10016433m	Ciclev10016427m.g	MIKC_MADS
Ciclev10016819m	Ciclev10016427m.g	MIKC_MADS
Ciclev10021357m	Ciclev10021357m.g	MIKC_MADS
Ciclev10021367m	Ciclev10021357m.g	MIKC_MADS
Ciclev10021822m	Ciclev10021357m.g	MIKC_MADS
Ciclev10021911m	Ciclev10021911m.g	MIKC_MADS
Ciclev10022145m	Ciclev10022568m.g	MIKC_MADS
Ciclev10022147m	Ciclev10022568m.g	MIKC_MADS
Ciclev10022150m	Ciclev10022568m.g	MIKC_MADS
Ciclev10022568m	Ciclev10022568m.g	MIKC_MADS
Ciclev10023354m	Ciclev10023354m.g	MIKC_MADS
Ciclev10026433m	Ciclev10026433m.g	MIKC_MADS
Ciclev10026455m	Ciclev10026457m.g	MIKC_MADS
Ciclev10026457m	Ciclev10026457m.g	MIKC_MADS
Ciclev10026937m	Ciclev10026937m.g	MIKC_MADS
Ciclev10032489m	Ciclev10032489m.g	MIKC_MADS
Ciclev10032490m	Ciclev10032490m.g	MIKC_MADS
Ciclev10032507m	Ciclev10032507m.g	MIKC_MADS
Ciclev10032513m	Ciclev10032507m.g	MIKC_MADS
Ciclev10032519m	Ciclev10032519m.g	MIKC_MADS
Ciclev10032572m	Ciclev10032572m.g	MIKC_MADS
Ciclev10032578m	Ciclev10032507m.g	MIKC_MADS
Ciclev10032584m	Ciclev10032490m.g	MIKC_MADS
Ciclev10032589m	Ciclev10032507m.g	MIKC_MADS
Ciclev10032927m	Ciclev10032927m.g	MIKC_MADS
Ciclev10003090m	Ciclev10003090m.g	M-type_MADS
Ciclev10003812m	Ciclev10003812m.g	M-type_MADS
Ciclev10006022m	Ciclev10006022m.g	M-type_MADS
Ciclev10006405m	Ciclev10006405m.g	M-type_MADS
Ciclev10006427m	Ciclev10006427m.g	M-type_MADS
Ciclev10006439m	Ciclev10006439m.g	M-type_MADS
Ciclev10006500m	Ciclev10006500m.g	M-type_MADS
Ciclev10006503m	Ciclev10006503m.g	M-type_MADS
Ciclev10006519m	Ciclev10006519m.g	M-type_MADS
Ciclev10006530m	Ciclev10006530m.g	M-type_MADS
Ciclev10006546m	Ciclev10006546m.g	M-type_MADS
Ciclev10006559m	Ciclev10006559m.g	M-type_MADS
Ciclev10006587m	Ciclev10006587m.g	M-type_MADS
Ciclev10006588m	Ciclev10006588m.g	M-type_MADS
Ciclev10006615m	Ciclev10006615m.g	M-type_MADS
Ciclev10006654m	Ciclev10006654m.g	M-type_MADS
Ciclev10006708m	Ciclev10006708m.g	M-type_MADS
Ciclev10006740m	Ciclev10006740m.g	M-type_MADS
Ciclev10006743m	Ciclev10006743m.g	M-type_MADS
Ciclev10006803m	Ciclev10006803m.g	M-type_MADS
Ciclev10006957m	Ciclev10006957m.g	M-type_MADS
Ciclev10006958m	Ciclev10006958m.g	M-type_MADS
Ciclev10007010m	Ciclev10007010m.g	M-type_MADS
Ciclev10007015m	Ciclev10007015m.g	M-type_MADS
Ciclev10007090m	Ciclev10007090m.g	M-type_MADS
Ciclev10007104m	Ciclev10007104m.g	M-type_MADS
Ciclev10009227m	Ciclev10009227m.g	M-type_MADS
Ciclev10009390m	Ciclev10009227m.g	M-type_MADS
Ciclev10010259m	Ciclev10010259m.g	M-type_MADS
Ciclev10010485m	Ciclev10010485m.g	M-type_MADS
Ciclev10012506m	Ciclev10012506m.g	M-type_MADS
Ciclev10013728m	Ciclev10013728m.g	M-type_MADS
Ciclev10013802m	Ciclev10013802m.g	M-type_MADS
Ciclev10013876m	Ciclev10013876m.g	M-type_MADS
Ciclev10017472m	Ciclev10017472m.g	M-type_MADS
Ciclev10018138m	Ciclev10018138m.g	M-type_MADS
Ciclev10020575m	Ciclev10020575m.g	M-type_MADS
Ciclev10020780m	Ciclev10020575m.g	M-type_MADS
Ciclev10022548m	Ciclev10022548m.g	M-type_MADS
Ciclev10023160m	Ciclev10023160m.g	M-type_MADS
Ciclev10023165m	Ciclev10023160m.g	M-type_MADS
Ciclev10023422m	Ciclev10023422m.g	M-type_MADS
Ciclev10024318m	Ciclev10024318m.g	M-type_MADS
Ciclev10024340m	Ciclev10024340m.g	M-type_MADS
Ciclev10024463m	Ciclev10024463m.g	M-type_MADS
Ciclev10027125m	Ciclev10027125m.g	M-type_MADS
Ciclev10027154m	Ciclev10027154m.g	M-type_MADS
Ciclev10027244m	Ciclev10027244m.g	M-type_MADS
Ciclev10029770m	Ciclev10029776m.g	M-type_MADS
Ciclev10029776m	Ciclev10029776m.g	M-type_MADS
Ciclev10030142m	Ciclev10030142m.g	M-type_MADS
Ciclev10030228m	Ciclev10030228m.g	M-type_MADS
Ciclev10030327m	Ciclev10030327m.g	M-type_MADS
Ciclev10030387m	Ciclev10030387m.g	M-type_MADS
Ciclev10031963m	Ciclev10031963m.g	M-type_MADS
Ciclev10032637m	Ciclev10032637m.g	M-type_MADS
Ciclev10033176m	Ciclev10033176m.g	M-type_MADS
Ciclev10033728m	Ciclev10033728m.g	M-type_MADS
Ciclev10001613m	Ciclev10001613m.g	GRF
Ciclev10001641m	Ciclev10001613m.g	GRF
Ciclev10008922m	Ciclev10008922m.g	GRF
Ciclev10011856m	Ciclev10011856m.g	GRF
Ciclev10019529m	Ciclev10019529m.g	GRF
Ciclev10019723m	Ciclev10019529m.g	GRF
Ciclev10019828m	Ciclev10019828m.g	GRF
Ciclev10022033m	Ciclev10022033m.g	GRF
Ciclev10025209m	Ciclev10025209m.g	GRF
Ciclev10025855m	Ciclev10025855m.g	GRF
Ciclev10032065m	Ciclev10032065m.g	GRF
Ciclev10008640m	Ciclev10008640m.g	HB-other
Ciclev10008834m	Ciclev10008821m.g	HB-other
Ciclev10010768m	Ciclev10010768m.g	HB-other
Ciclev10014022m	Ciclev10014022m.g	HB-other
Ciclev10014023m	Ciclev10014023m.g	HB-other
Ciclev10014039m	Ciclev10014022m.g	HB-other
Ciclev10014094m	Ciclev10014094m.g	HB-other
Ciclev10014928m	Ciclev10014928m.g	HB-other
Ciclev10018617m	Ciclev10018617m.g	HB-other
Ciclev10030293m	Ciclev10030293m.g	WOX
Ciclev10002438m	Ciclev10002438m.g	WOX
Ciclev10029815m	Ciclev10029815m.g	WOX
Ciclev10008783m	Ciclev10008783m.g	WOX
Ciclev10033868m	Ciclev10033868m.g	WOX
Ciclev10015562m	Ciclev10015562m.g	WOX
Ciclev10017657m	Ciclev10017657m.g	WOX
Ciclev10027270m	Ciclev10027270m.g	WOX
Ciclev10021682m	Ciclev10021682m.g	WOX
Ciclev10026199m	Ciclev10026199m.g	WOX
Ciclev10002354m	Ciclev10002354m.g	WOX
Ciclev10027952m	Ciclev10027952m.g	TALE
Ciclev10011201m	Ciclev10011201m.g	TALE
Ciclev10011202m	Ciclev10011201m.g	TALE
Ciclev10024897m	Ciclev10024897m.g	TALE
Ciclev10027955m	Ciclev10027955m.g	TALE
Ciclev10019130m	Ciclev10019130m.g	TALE
Ciclev10000508m	Ciclev10000508m.g	TALE
Ciclev10011268m	Ciclev10011268m.g	TALE
Ciclev10001472m	Ciclev10001116m.g	TALE
Ciclev10001116m	Ciclev10001116m.g	TALE
Ciclev10033544m	Ciclev10033544m.g	TALE
Ciclev10027814m	Ciclev10027814m.g	TALE
Ciclev10024903m	Ciclev10024897m.g	TALE
Ciclev10010212m	Ciclev10010212m.g	TALE
Ciclev10017539m	Ciclev10017539m.g	HD-ZIP
Ciclev10026013m	Ciclev10026013m.g	HD-ZIP
Ciclev10032275m	Ciclev10032279m.g	HD-ZIP
Ciclev10032279m	Ciclev10032279m.g	HD-ZIP
Ciclev10021374m	Ciclev10021374m.g	HD-ZIP
Ciclev10012352m	Ciclev10012352m.g	HD-ZIP
Ciclev10026197m	Ciclev10026197m.g	HD-ZIP
Ciclev10021535m	Ciclev10021501m.g	HD-ZIP
Ciclev10021501m	Ciclev10021501m.g	HD-ZIP
Ciclev10002232m	Ciclev10002182m.g	HD-ZIP
Ciclev10002235m	Ciclev10002182m.g	HD-ZIP
Ciclev10033853m	Ciclev10033853m.g	HD-ZIP
Ciclev10002182m	Ciclev10002182m.g	HD-ZIP
Ciclev10024310m	Ciclev10024310m.g	HD-ZIP
Ciclev10022365m	Ciclev10022365m.g	HD-ZIP
Ciclev10013382m	Ciclev10013382m.g	HD-ZIP
Ciclev10032229m	Ciclev10032229m.g	HD-ZIP
Ciclev10016477m	Ciclev10016477m.g	HD-ZIP
Ciclev10021877m	Ciclev10021877m.g	HD-ZIP
Ciclev10002208m	Ciclev10002208m.g	HD-ZIP
Ciclev10012525m	Ciclev10012525m.g	HD-ZIP
Ciclev10010326m	Ciclev10010326m.g	HD-ZIP
Ciclev10026414m	Ciclev10026414m.g	HD-ZIP
Ciclev10022253m	Ciclev10022253m.g	HD-ZIP
Ciclev10016895m	Ciclev10016895m.g	HD-ZIP
Ciclev10009522m	Ciclev10009522m.g	HD-ZIP
Ciclev10022336m	Ciclev10021501m.g	HD-ZIP
Ciclev10001508m	Ciclev10001508m.g	TALE
Ciclev10015591m	Ciclev10015581m.g	TALE
Ciclev10015581m	Ciclev10015581m.g	TALE
Ciclev10015818m	Ciclev10015818m.g	TALE
Ciclev10001779m	Ciclev10001779m.g	TALE
Ciclev10033524m	Ciclev10033524m.g	TALE
Ciclev10008882m	Ciclev10008821m.g	TALE
Ciclev10008824m	Ciclev10008821m.g	TALE
Ciclev10008821m	Ciclev10008821m.g	TALE
Ciclev10008818m	Ciclev10008821m.g	TALE
Ciclev10022781m	Ciclev10022781m.g	TALE
Ciclev10008316m	Ciclev10008269m.g	TALE
Ciclev10008328m	Ciclev10008269m.g	TALE
Ciclev10008277m	Ciclev10008269m.g	TALE
Ciclev10008269m	Ciclev10008269m.g	TALE
Ciclev10021334m	Ciclev10021319m.g	TALE
Ciclev10021319m	Ciclev10021319m.g	TALE
Ciclev10014424m	Ciclev10014424m.g	HD-ZIP
Ciclev10014425m	Ciclev10014424m.g	HD-ZIP
Ciclev10014370m	Ciclev10014373m.g	HD-ZIP
Ciclev10014372m	Ciclev10014373m.g	HD-ZIP
Ciclev10014373m	Ciclev10014373m.g	HD-ZIP
Ciclev10024950m	Ciclev10024950m.g	HD-ZIP
Ciclev10019064m	Ciclev10018855m.g	HD-ZIP
Ciclev10018857m	Ciclev10018855m.g	HD-ZIP
Ciclev10018855m	Ciclev10018855m.g	HD-ZIP
Ciclev10007435m	Ciclev10007435m.g	HD-ZIP
Ciclev10024891m	Ciclev10024891m.g	HD-ZIP
Ciclev10024892m	Ciclev10024891m.g	HD-ZIP
Ciclev10004453m	Ciclev10004453m.g	HD-ZIP
Ciclev10014266m	Ciclev10014266m.g	HD-ZIP
Ciclev10027790m	Ciclev10027790m.g	HD-ZIP
Ciclev10003996m	Ciclev10003996m.g	HD-ZIP
Ciclev10019153m	Ciclev10019153m.g	HD-ZIP
Ciclev10019691m	Ciclev10018855m.g	HD-ZIP
Ciclev10006467m	Ciclev10006467m.g	HD-ZIP
Ciclev10027725m	Ciclev10027725m.g	HB-PHD
Ciclev10007587m	Ciclev10007587m.g	HB-PHD
Ciclev10000009m	Ciclev10000009m.g	C3H
Ciclev10000850m	Ciclev10000850m.g	C2H2
Ciclev10000982m	Ciclev10000982m.g	C2H2
Ciclev10001017m	Ciclev10001017m.g	C2H2
Ciclev10001224m	Ciclev10001224m.g	C2H2
Ciclev10001255m	Ciclev10001255m.g	C2H2
Ciclev10001303m	Ciclev10001303m.g	C2H2
Ciclev10001534m	Ciclev10001534m.g	C2H2
Ciclev10002297m	Ciclev10002297m.g	C2H2
Ciclev10003110m	Ciclev10003110m.g	C3H
Ciclev10003479m	Ciclev10003479m.g	C3H
Ciclev10003648m	Ciclev10003648m.g	C2H2
Ciclev10003783m	Ciclev10003783m.g	C2H2
Ciclev10003844m	Ciclev10003844m.g	C2H2
Ciclev10003892m	Ciclev10003892m.g	C2H2
Ciclev10004417m	Ciclev10004417m.g	C3H
Ciclev10004423m	Ciclev10004423m.g	C3H
Ciclev10004533m	Ciclev10004533m.g	C2H2
Ciclev10004790m	Ciclev10004790m.g	C3H
Ciclev10004882m	Ciclev10004882m.g	C3H
Ciclev10004960m	Ciclev10004790m.g	C3H
Ciclev10005002m	Ciclev10005002m.g	C3H
Ciclev10005041m	Ciclev10004790m.g	C3H
Ciclev10005189m	Ciclev10005189m.g	C2H2
Ciclev10005218m	Ciclev10004790m.g	C3H
Ciclev10005253m	Ciclev10004790m.g	C3H
Ciclev10005446m	Ciclev10004790m.g	C3H
Ciclev10005449m	Ciclev10004790m.g	C3H
Ciclev10005455m	Ciclev10004790m.g	C3H
Ciclev10005499m	Ciclev10004790m.g	C3H
Ciclev10005558m	Ciclev10005558m.g	C2H2
Ciclev10005674m	Ciclev10004790m.g	C3H
Ciclev10005676m	Ciclev10004790m.g	C3H
Ciclev10005681m	Ciclev10004790m.g	C3H
Ciclev10006480m	Ciclev10006480m.g	C2H2
Ciclev10006678m	Ciclev10006678m.g	C2H2
Ciclev10006751m	Ciclev10006751m.g	C2H2
Ciclev10006961m	Ciclev10006961m.g	C2H2
Ciclev10007077m	Ciclev10007077m.g	C2H2
Ciclev10007101m	Ciclev10007101m.g	C2H2
Ciclev10007413m	Ciclev10007413m.g	C3H
Ciclev10007805m	Ciclev10007805m.g	C2H2
Ciclev10007837m	Ciclev10007837m.g	C2H2
Ciclev10007899m	Ciclev10007837m.g	C2H2
Ciclev10007946m	Ciclev10007946m.g	C3H
Ciclev10008476m	Ciclev10008476m.g	C2H2
Ciclev10008517m	Ciclev10008517m.g	C3H
Ciclev10008633m	Ciclev10008633m.g	C3H
Ciclev10008647m	Ciclev10008517m.g	C3H
Ciclev10008851m	Ciclev10008851m.g	C3H
Ciclev10009768m	Ciclev10009768m.g	C2H2
Ciclev10010448m	Ciclev10010448m.g	C2H2
Ciclev10010745m	Ciclev10010745m.g	C3H
Ciclev10011561m	Ciclev10011561m.g	C2H2
Ciclev10011592m	Ciclev10011592m.g	C2H2
Ciclev10011741m	Ciclev10011741m.g	C3H
