TF_ID	Gene_ID	Family
orange1.1g042765m	orange1.1g042765m.g	NAC
orange1.1g042813m	orange1.1g042813m.g	LBD
orange1.1g042828m	orange1.1g042828m.g	LBD
orange1.1g042904m	orange1.1g042904m.g	bHLH
orange1.1g042908m	orange1.1g042908m.g	bHLH
orange1.1g043001m	orange1.1g043001m.g	Trihelix
orange1.1g043031m	orange1.1g043031m.g	GRAS
orange1.1g043072m	orange1.1g043072m.g	bHLH
orange1.1g043090m	orange1.1g043090m.g	FAR1
orange1.1g043122m	orange1.1g043122m.g	WRKY
orange1.1g043131m	orange1.1g043131m.g	GRAS
orange1.1g043159m	orange1.1g043159m.g	bZIP
orange1.1g043170m	orange1.1g043170m.g	SRS
orange1.1g043175m	orange1.1g043175m.g	NAC
orange1.1g043261m	orange1.1g043261m.g	ZF-HD
orange1.1g043467m	orange1.1g043467m.g	ZF-HD
orange1.1g043478m	orange1.1g043478m.g	bHLH
orange1.1g043493m	orange1.1g043493m.g	Dof
orange1.1g043508m	orange1.1g043508m.g	HRT-like
orange1.1g043513m	orange1.1g043513m.g	NAC
orange1.1g043591m	orange1.1g043591m.g	ZF-HD
orange1.1g043617m	orange1.1g043617m.g	Dof
orange1.1g043618m	orange1.1g043618m.g	bHLH
orange1.1g043648m	orange1.1g043648m.g	FAR1
orange1.1g043700m	orange1.1g043700m.g	BES1
orange1.1g043764m	orange1.1g043764m.g	GRAS
orange1.1g043851m	orange1.1g043851m.g	bHLH
orange1.1g043882m	orange1.1g043882m.g	bZIP
orange1.1g043911m	orange1.1g043911m.g	NAC
orange1.1g044150m	orange1.1g044150m.g	GATA
orange1.1g044287m	orange1.1g044287m.g	NF-YB
orange1.1g044340m	orange1.1g044340m.g	LBD
orange1.1g044343m	orange1.1g044343m.g	bHLH
orange1.1g044381m	orange1.1g044381m.g	NAC
orange1.1g044652m	orange1.1g044652m.g	bHLH
orange1.1g044691m	orange1.1g044691m.g	bZIP
orange1.1g044766m	orange1.1g044766m.g	LFY
orange1.1g044894m	orange1.1g044894m.g	FAR1
orange1.1g044940m	orange1.1g044940m.g	NAC
orange1.1g044959m	orange1.1g044959m.g	ZF-HD
orange1.1g044976m	orange1.1g044976m.g	CAMTA
orange1.1g044979m	orange1.1g044979m.g	NZZ/SPL
orange1.1g044991m	orange1.1g044991m.g	S1Fa-like
orange1.1g045005m	orange1.1g045005m.g	bZIP
orange1.1g045032m	orange1.1g045032m.g	WRKY
orange1.1g045051m	orange1.1g045051m.g	GRAS
orange1.1g045079m	orange1.1g045079m.g	GRAS
orange1.1g045080m	orange1.1g045080m.g	LBD
orange1.1g045155m	orange1.1g045155m.g	bHLH
orange1.1g045194m	orange1.1g045194m.g	NF-YB
orange1.1g045204m	orange1.1g045204m.g	FAR1
orange1.1g045277m	orange1.1g045277m.g	bZIP
orange1.1g045278m	orange1.1g045278m.g	NAC
orange1.1g045289m	orange1.1g045289m.g	NF-YB
orange1.1g045349m	orange1.1g045349m.g	bHLH
orange1.1g045357m	orange1.1g045357m.g	LBD
orange1.1g045382m	orange1.1g045382m.g	E2F/DP
orange1.1g045494m	orange1.1g045494m.g	GRAS
orange1.1g045509m	orange1.1g045509m.g	WRKY
orange1.1g045641m	orange1.1g045641m.g	NAC
orange1.1g045647m	orange1.1g045647m.g	NAC
orange1.1g045678m	orange1.1g045678m.g	FAR1
orange1.1g045718m	orange1.1g045718m.g	FAR1
orange1.1g045762m	orange1.1g045762m.g	GRAS
orange1.1g045786m	orange1.1g045786m.g	bZIP
orange1.1g045827m	orange1.1g045827m.g	NAC
orange1.1g045847m	orange1.1g045847m.g	NF-YC
orange1.1g045934m	orange1.1g045934m.g	NAC
orange1.1g045987m	orange1.1g045987m.g	WRKY
orange1.1g046003m	orange1.1g046003m.g	NAC
orange1.1g046045m	orange1.1g046045m.g	YABBY
orange1.1g046067m	orange1.1g046067m.g	GRAS
orange1.1g046158m	orange1.1g046158m.g	GRAS
orange1.1g046178m	orange1.1g046178m.g	bHLH
orange1.1g046218m	orange1.1g046218m.g	NAC
orange1.1g046286m	orange1.1g046286m.g	WRKY
orange1.1g046293m	orange1.1g046293m.g	FAR1
orange1.1g046396m	orange1.1g046396m.g	ZF-HD
orange1.1g046416m	orange1.1g046416m.g	SBP
orange1.1g046437m	orange1.1g046437m.g	NAC
orange1.1g046523m	orange1.1g046523m.g	NAC
orange1.1g046549m	orange1.1g046549m.g	Dof
orange1.1g046611m	orange1.1g046611m.g	FAR1
orange1.1g046632m	orange1.1g046632m.g	NAC
orange1.1g046676m	orange1.1g046676m.g	HSF
orange1.1g046677m	orange1.1g046677m.g	bZIP
orange1.1g046720m	orange1.1g046720m.g	FAR1
orange1.1g046773m	orange1.1g046773m.g	SAP
orange1.1g046940m	orange1.1g046940m.g	NAC
orange1.1g046948m	orange1.1g046948m.g	NAC
orange1.1g046996m	orange1.1g046996m.g	NAC
orange1.1g047004m	orange1.1g047004m.g	bHLH
orange1.1g047118m	orange1.1g047118m.g	LBD
orange1.1g047247m	orange1.1g047247m.g	GRAS
orange1.1g047253m	orange1.1g047253m.g	FAR1
orange1.1g047290m	orange1.1g047290m.g	Dof
orange1.1g047398m	orange1.1g047398m.g	NAC
orange1.1g047491m	orange1.1g047491m.g	LBD
orange1.1g047495m	orange1.1g047495m.g	TCP
orange1.1g047516m	orange1.1g047516m.g	NF-YB
orange1.1g047530m	orange1.1g047530m.g	LBD
orange1.1g047562m	orange1.1g047562m.g	bHLH
orange1.1g047580m	orange1.1g047580m.g	FAR1
orange1.1g047610m	orange1.1g047610m.g	NAC
orange1.1g047611m	orange1.1g047611m.g	NAC
orange1.1g047622m	orange1.1g047622m.g	NAC
orange1.1g047639m	orange1.1g047639m.g	NAC
orange1.1g047654m	orange1.1g047654m.g	bHLH
orange1.1g047657m	orange1.1g047657m.g	FAR1
orange1.1g047710m	orange1.1g047710m.g	NAC
orange1.1g047722m	orange1.1g047722m.g	GATA
orange1.1g047780m	orange1.1g047780m.g	FAR1
orange1.1g047804m	orange1.1g047804m.g	LBD
orange1.1g047850m	orange1.1g047850m.g	bHLH
orange1.1g047852m	orange1.1g047852m.g	NAC
orange1.1g047870m	orange1.1g047870m.g	NF-YC
orange1.1g047949m	orange1.1g047949m.g	NAC
orange1.1g048129m	orange1.1g048129m.g	GRAS
orange1.1g048191m	orange1.1g048191m.g	NZZ/SPL
orange1.1g048259m	orange1.1g048259m.g	Trihelix
orange1.1g048299m	orange1.1g048299m.g	GRAS
orange1.1g048329m	orange1.1g048329m.g	GRAS
orange1.1g048456m	orange1.1g048456m.g	bZIP
orange1.1g048534m	orange1.1g048534m.g	bHLH
orange1.1g048558m	orange1.1g048558m.g	LBD
orange1.1g048576m	orange1.1g048576m.g	NAC
orange1.1g048670m	orange1.1g048670m.g	FAR1
orange1.1g048701m	orange1.1g048701m.g	GRAS
orange1.1g048727m	orange1.1g048727m.g	TCP
orange1.1g048741m	orange1.1g048741m.g	ZF-HD
orange1.1g048817m	orange1.1g048817m.g	bHLH
orange1.1g048824m	orange1.1g048824m.g	ZF-HD
orange1.1g001728m	orange1.1g001728m.g	ARF
orange1.1g001787m	orange1.1g001728m.g	ARF
orange1.1g001821m	orange1.1g001728m.g	ARF
orange1.1g001931m	orange1.1g001728m.g	ARF
orange1.1g001969m	orange1.1g001969m.g	ARF
orange1.1g002116m	orange1.1g001728m.g	ARF
orange1.1g002119m	orange1.1g001728m.g	ARF
orange1.1g002390m	orange1.1g002390m.g	ARF
orange1.1g002396m	orange1.1g001969m.g	ARF
orange1.1g002397m	orange1.1g001969m.g	ARF
orange1.1g002516m	orange1.1g002516m.g	ARF
orange1.1g002624m	orange1.1g002624m.g	ARF
orange1.1g002629m	orange1.1g002390m.g	ARF
orange1.1g002650m	orange1.1g002624m.g	ARF
orange1.1g002737m	orange1.1g002390m.g	ARF
orange1.1g003286m	orange1.1g002624m.g	ARF
orange1.1g003298m	orange1.1g002390m.g	ARF
orange1.1g003369m	orange1.1g001969m.g	ARF
orange1.1g003505m	orange1.1g002390m.g	ARF
orange1.1g003506m	orange1.1g002390m.g	ARF
orange1.1g003544m	orange1.1g003544m.g	ARF
orange1.1g003580m	orange1.1g003580m.g	ARF
orange1.1g003592m	orange1.1g003580m.g	ARF
orange1.1g003731m	orange1.1g003544m.g	ARF
orange1.1g003756m	orange1.1g003544m.g	ARF
orange1.1g003949m	orange1.1g003544m.g	ARF
orange1.1g004031m	orange1.1g003544m.g	ARF
orange1.1g004105m	orange1.1g003544m.g	ARF
orange1.1g004106m	orange1.1g004106m.g	ARF
orange1.1g004237m	orange1.1g003544m.g	ARF
orange1.1g004436m	orange1.1g004106m.g	ARF
orange1.1g004489m	orange1.1g004106m.g	ARF
orange1.1g004532m	orange1.1g004106m.g	ARF
orange1.1g004792m	orange1.1g004792m.g	ARF
orange1.1g004820m	orange1.1g003544m.g	ARF
orange1.1g004896m	orange1.1g004896m.g	ARF
orange1.1g004898m	orange1.1g004896m.g	ARF
orange1.1g005060m	orange1.1g005060m.g	ARF
orange1.1g005075m	orange1.1g005075m.g	ARF
orange1.1g005296m	orange1.1g005075m.g	ARF
orange1.1g005368m	orange1.1g005368m.g	ARF
orange1.1g005482m	orange1.1g005482m.g	ARF
orange1.1g005491m	orange1.1g005491m.g	ARF
orange1.1g005575m	orange1.1g005491m.g	ARF
orange1.1g005618m	orange1.1g004792m.g	ARF
orange1.1g005623m	orange1.1g005368m.g	ARF
orange1.1g005675m	orange1.1g005491m.g	ARF
orange1.1g005799m	orange1.1g004896m.g	ARF
orange1.1g006028m	orange1.1g005368m.g	ARF
orange1.1g006119m	orange1.1g003580m.g	ARF
orange1.1g006471m	orange1.1g005491m.g	ARF
orange1.1g006544m	orange1.1g004792m.g	ARF
orange1.1g007282m	orange1.1g005491m.g	ARF
orange1.1g008078m	orange1.1g008078m.g	ARF
orange1.1g008088m	orange1.1g008078m.g	ARF
orange1.1g008608m	orange1.1g004792m.g	ARF
orange1.1g009328m	orange1.1g005491m.g	ARF
orange1.1g012439m	orange1.1g012439m.g	ARF
orange1.1g002489m	orange1.1g002489m.g	B3
orange1.1g002554m	orange1.1g002489m.g	B3
orange1.1g002626m	orange1.1g002489m.g	B3
orange1.1g002702m	orange1.1g002708m.g	B3
orange1.1g002708m	orange1.1g002708m.g	B3
orange1.1g002739m	orange1.1g002489m.g	B3
orange1.1g003019m	orange1.1g002708m.g	B3
orange1.1g003027m	orange1.1g002708m.g	B3
orange1.1g003322m	orange1.1g002489m.g	B3
orange1.1g003324m	orange1.1g002489m.g	B3
orange1.1g005562m	orange1.1g002489m.g	B3
orange1.1g005563m	orange1.1g002489m.g	B3
orange1.1g005945m	orange1.1g002489m.g	B3
orange1.1g006267m	orange1.1g002489m.g	B3
orange1.1g007837m	orange1.1g002489m.g	B3
orange1.1g007867m	orange1.1g002489m.g	B3
orange1.1g007900m	orange1.1g002489m.g	B3
orange1.1g008273m	orange1.1g002489m.g	B3
orange1.1g008961m	orange1.1g002489m.g	B3
orange1.1g009504m	orange1.1g002489m.g	B3
orange1.1g010160m	orange1.1g010160m.g	B3
orange1.1g011928m	orange1.1g011928m.g	B3
orange1.1g012348m	orange1.1g002489m.g	B3
orange1.1g012696m	orange1.1g011928m.g	B3
orange1.1g012926m	orange1.1g010160m.g	B3
orange1.1g012931m	orange1.1g010160m.g	B3
orange1.1g013400m	orange1.1g011928m.g	B3
orange1.1g013565m	orange1.1g013565m.g	B3
orange1.1g013945m	orange1.1g010160m.g	B3
orange1.1g014885m	orange1.1g011928m.g	B3
orange1.1g015743m	orange1.1g015743m.g	B3
orange1.1g016655m	orange1.1g016655m.g	B3
orange1.1g017237m	orange1.1g017237m.g	B3
orange1.1g018533m	orange1.1g016655m.g	B3
orange1.1g018886m	orange1.1g018886m.g	B3
orange1.1g019055m	orange1.1g011928m.g	B3
orange1.1g019261m	orange1.1g019261m.g	B3
orange1.1g020807m	orange1.1g020807m.g	B3
orange1.1g021378m	orange1.1g021378m.g	B3
orange1.1g022474m	orange1.1g021378m.g	B3
orange1.1g023721m	orange1.1g023721m.g	B3
orange1.1g025968m	orange1.1g023721m.g	B3
orange1.1g026006m	orange1.1g023721m.g	B3
orange1.1g026226m	orange1.1g026226m.g	B3
orange1.1g026243m	orange1.1g026226m.g	B3
orange1.1g026261m	orange1.1g026226m.g	B3
orange1.1g026276m	orange1.1g026276m.g	B3
orange1.1g028265m	orange1.1g021378m.g	B3
orange1.1g031585m	orange1.1g031585m.g	B3
orange1.1g035552m	orange1.1g035552m.g	B3
orange1.1g036915m	orange1.1g036915m.g	B3
orange1.1g036935m	orange1.1g036935m.g	B3
orange1.1g038266m	orange1.1g038266m.g	B3
orange1.1g038275m	orange1.1g038275m.g	B3
orange1.1g038793m	orange1.1g038793m.g	B3
orange1.1g038867m	orange1.1g038867m.g	B3
orange1.1g039100m	orange1.1g039100m.g	B3
orange1.1g039386m	orange1.1g039386m.g	B3
orange1.1g039664m	orange1.1g039664m.g	B3
orange1.1g039936m	orange1.1g039936m.g	B3
orange1.1g040084m	orange1.1g040084m.g	B3
orange1.1g040988m	orange1.1g040988m.g	B3
orange1.1g041048m	orange1.1g041048m.g	B3
orange1.1g041864m	orange1.1g041864m.g	B3
orange1.1g042100m	orange1.1g042100m.g	B3
orange1.1g042153m	orange1.1g042153m.g	B3
orange1.1g042542m	orange1.1g042542m.g	B3
orange1.1g042953m	orange1.1g042953m.g	B3
orange1.1g043432m	orange1.1g043432m.g	B3
orange1.1g043499m	orange1.1g043499m.g	B3
orange1.1g043961m	orange1.1g043961m.g	B3
orange1.1g044463m	orange1.1g044463m.g	B3
orange1.1g045031m	orange1.1g045031m.g	B3
orange1.1g046253m	orange1.1g046253m.g	B3
orange1.1g048225m	orange1.1g048225m.g	B3
orange1.1g048609m	orange1.1g048609m.g	B3
orange1.1g005737m	orange1.1g005737m.g	AP2
orange1.1g009943m	orange1.1g009943m.g	AP2
orange1.1g010002m	orange1.1g009943m.g	AP2
orange1.1g010039m	orange1.1g010039m.g	AP2
orange1.1g010040m	orange1.1g009943m.g	AP2
orange1.1g010454m	orange1.1g010454m.g	AP2
orange1.1g010763m	orange1.1g010763m.g	AP2
orange1.1g012583m	orange1.1g009943m.g	AP2
orange1.1g012632m	orange1.1g009943m.g	AP2
orange1.1g013009m	orange1.1g009943m.g	AP2
orange1.1g014099m	orange1.1g010763m.g	AP2
orange1.1g014204m	orange1.1g014204m.g	AP2
orange1.1g016650m	orange1.1g010454m.g	AP2
orange1.1g018990m	orange1.1g018990m.g	AP2
orange1.1g019391m	orange1.1g009943m.g	AP2
orange1.1g019609m	orange1.1g009943m.g	AP2
orange1.1g020517m	orange1.1g009943m.g	AP2
orange1.1g021606m	orange1.1g010763m.g	AP2
orange1.1g022082m	orange1.1g010454m.g	AP2
orange1.1g036423m	orange1.1g036423m.g	AP2
orange1.1g038243m	orange1.1g038243m.g	AP2
orange1.1g042319m	orange1.1g042319m.g	AP2
orange1.1g043551m	orange1.1g043551m.g	AP2
orange1.1g044828m	orange1.1g044828m.g	AP2
orange1.1g018292m	orange1.1g018292m.g	AP2
orange1.1g041657m	orange1.1g041657m.g	AP2
orange1.1g011312m	orange1.1g010454m.g	AP2
orange1.1g011009m	orange1.1g010454m.g	AP2
orange1.1g011372m	orange1.1g010763m.g	AP2
orange1.1g018673m	orange1.1g018292m.g	AP2
orange1.1g039174m	orange1.1g039174m.g	AP2
orange1.1g044480m	orange1.1g044480m.g	AP2
orange1.1g003684m	orange1.1g003684m.g	ERF
orange1.1g005229m	orange1.1g005229m.g	ERF
orange1.1g013225m	orange1.1g013225m.g	ERF
orange1.1g013481m	orange1.1g013225m.g	ERF
orange1.1g014123m	orange1.1g013225m.g	ERF
orange1.1g015775m	orange1.1g015775m.g	ERF
orange1.1g015846m	orange1.1g015846m.g	ERF
orange1.1g016393m	orange1.1g016393m.g	ERF
orange1.1g017798m	orange1.1g017798m.g	ERF
orange1.1g018103m	orange1.1g018103m.g	ERF
orange1.1g018923m	orange1.1g018923m.g	ERF
orange1.1g019546m	orange1.1g019546m.g	ERF
orange1.1g019887m	orange1.1g019887m.g	ERF
orange1.1g020391m	orange1.1g020391m.g	ERF
orange1.1g020408m	orange1.1g020391m.g	ERF
orange1.1g020438m	orange1.1g020391m.g	ERF
orange1.1g020801m	orange1.1g020801m.g	ERF
orange1.1g020922m	orange1.1g020801m.g	ERF
orange1.1g020958m	orange1.1g020391m.g	ERF
orange1.1g021983m	orange1.1g017798m.g	ERF
orange1.1g022553m	orange1.1g022553m.g	ERF
orange1.1g023148m	orange1.1g023148m.g	ERF
orange1.1g023169m	orange1.1g023169m.g	ERF
orange1.1g023209m	orange1.1g023209m.g	ERF
orange1.1g023243m	orange1.1g023148m.g	ERF
orange1.1g024791m	orange1.1g024791m.g	ERF
orange1.1g025382m	orange1.1g025382m.g	ERF
orange1.1g025751m	orange1.1g023148m.g	ERF
orange1.1g025909m	orange1.1g025914m.g	ERF
orange1.1g025914m	orange1.1g025914m.g	ERF
orange1.1g025934m	orange1.1g025914m.g	ERF
orange1.1g026103m	orange1.1g026103m.g	ERF
orange1.1g026240m	orange1.1g026240m.g	ERF
orange1.1g026385m	orange1.1g026385m.g	ERF
orange1.1g026607m	orange1.1g026607m.g	ERF
orange1.1g027107m	orange1.1g027107m.g	ERF
orange1.1g027896m	orange1.1g027896m.g	ERF
orange1.1g027990m	orange1.1g027990m.g	ERF
orange1.1g028004m	orange1.1g028004m.g	ERF
orange1.1g028094m	orange1.1g028094m.g	ERF
orange1.1g028454m	orange1.1g028454m.g	ERF
orange1.1g028566m	orange1.1g028566m.g	ERF
orange1.1g028913m	orange1.1g028913m.g	ERF
orange1.1g029015m	orange1.1g029015m.g	ERF
orange1.1g029068m	orange1.1g029068m.g	ERF
orange1.1g029507m	orange1.1g029507m.g	ERF
orange1.1g029627m	orange1.1g029627m.g	ERF
orange1.1g029817m	orange1.1g029817m.g	ERF
orange1.1g030002m	orange1.1g030002m.g	ERF
orange1.1g030482m	orange1.1g030482m.g	ERF
orange1.1g030591m	orange1.1g030591m.g	ERF
orange1.1g030785m	orange1.1g030002m.g	ERF
orange1.1g030994m	orange1.1g030994m.g	ERF
orange1.1g031071m	orange1.1g031071m.g	ERF
orange1.1g031402m	orange1.1g031402m.g	ERF
orange1.1g031669m	orange1.1g031669m.g	ERF
orange1.1g032258m	orange1.1g032258m.g	ERF
orange1.1g032263m	orange1.1g032263m.g	ERF
orange1.1g035756m	orange1.1g035756m.g	ERF
orange1.1g035773m	orange1.1g035773m.g	ERF
orange1.1g036154m	orange1.1g036154m.g	ERF
orange1.1g036655m	orange1.1g036655m.g	ERF
orange1.1g036963m	orange1.1g036963m.g	ERF
orange1.1g037093m	orange1.1g037093m.g	ERF
orange1.1g037119m	orange1.1g037119m.g	ERF
orange1.1g037259m	orange1.1g037259m.g	ERF
orange1.1g037347m	orange1.1g037347m.g	ERF
orange1.1g038194m	orange1.1g038194m.g	ERF
orange1.1g038285m	orange1.1g038285m.g	ERF
orange1.1g038538m	orange1.1g038538m.g	ERF
orange1.1g038709m	orange1.1g038709m.g	ERF
orange1.1g039390m	orange1.1g039390m.g	ERF
orange1.1g039409m	orange1.1g039409m.g	ERF
orange1.1g039596m	orange1.1g039596m.g	ERF
orange1.1g039680m	orange1.1g039680m.g	ERF
orange1.1g039696m	orange1.1g039696m.g	ERF
orange1.1g039729m	orange1.1g039729m.g	ERF
orange1.1g039976m	orange1.1g039976m.g	ERF
orange1.1g040188m	orange1.1g040188m.g	ERF
orange1.1g041015m	orange1.1g041015m.g	ERF
orange1.1g041119m	orange1.1g041119m.g	ERF
orange1.1g041516m	orange1.1g041516m.g	ERF
orange1.1g041658m	orange1.1g041658m.g	ERF
orange1.1g041752m	orange1.1g041752m.g	ERF
orange1.1g042174m	orange1.1g042174m.g	ERF
orange1.1g042353m	orange1.1g042353m.g	ERF
orange1.1g042608m	orange1.1g042608m.g	ERF
orange1.1g042755m	orange1.1g042755m.g	ERF
orange1.1g043029m	orange1.1g043029m.g	ERF
orange1.1g043184m	orange1.1g043184m.g	ERF
orange1.1g043400m	orange1.1g043400m.g	ERF
orange1.1g043614m	orange1.1g043614m.g	ERF
orange1.1g043751m	orange1.1g043751m.g	ERF
orange1.1g044016m	orange1.1g044016m.g	ERF
orange1.1g044584m	orange1.1g044584m.g	ERF
orange1.1g044938m	orange1.1g044938m.g	ERF
orange1.1g045014m	orange1.1g045014m.g	ERF
orange1.1g045091m	orange1.1g045091m.g	ERF
orange1.1g045327m	orange1.1g045327m.g	ERF
orange1.1g045684m	orange1.1g045684m.g	ERF
orange1.1g045783m	orange1.1g045783m.g	ERF
orange1.1g045963m	orange1.1g045963m.g	ERF
orange1.1g046190m	orange1.1g046190m.g	ERF
orange1.1g046252m	orange1.1g046252m.g	ERF
orange1.1g046280m	orange1.1g046280m.g	ERF
orange1.1g046337m	orange1.1g046337m.g	ERF
orange1.1g046538m	orange1.1g046538m.g	ERF
orange1.1g046901m	orange1.1g046901m.g	ERF
orange1.1g047100m	orange1.1g047100m.g	ERF
orange1.1g047241m	orange1.1g047241m.g	ERF
orange1.1g047334m	orange1.1g047334m.g	ERF
orange1.1g047387m	orange1.1g047387m.g	ERF
orange1.1g047455m	orange1.1g047455m.g	ERF
orange1.1g047950m	orange1.1g047950m.g	ERF
orange1.1g048608m	orange1.1g048608m.g	ERF
orange1.1g015947m	orange1.1g014667m.g	DBB
orange1.1g016166m	orange1.1g014667m.g	DBB
orange1.1g017372m	orange1.1g016775m.g	DBB
orange1.1g018305m	orange1.1g016553m.g	DBB
orange1.1g021343m	orange1.1g011625m.g	DBB
orange1.1g021533m	orange1.1g021533m.g	DBB
orange1.1g022149m	orange1.1g016775m.g	DBB
orange1.1g022701m	orange1.1g014667m.g	DBB
orange1.1g023005m	orange1.1g014667m.g	DBB
orange1.1g023008m	orange1.1g023008m.g	DBB
orange1.1g023869m	orange1.1g023869m.g	DBB
orange1.1g026124m	orange1.1g026124m.g	DBB
orange1.1g026133m	orange1.1g026124m.g	DBB
orange1.1g026438m	orange1.1g026124m.g	DBB
orange1.1g028326m	orange1.1g023008m.g	DBB
orange1.1g028487m	orange1.1g028487m.g	DBB
orange1.1g028518m	orange1.1g028487m.g	DBB
orange1.1g028520m	orange1.1g028487m.g	DBB
orange1.1g030820m	orange1.1g026124m.g	DBB
orange1.1g031017m	orange1.1g026124m.g	DBB
orange1.1g032401m	orange1.1g032401m.g	DBB
orange1.1g011625m	orange1.1g011625m.g	CO-like
orange1.1g012558m	orange1.1g012558m.g	CO-like
orange1.1g014102m	orange1.1g011625m.g	CO-like
orange1.1g014662m	orange1.1g014667m.g	CO-like
orange1.1g014667m	orange1.1g014667m.g	CO-like
orange1.1g014687m	orange1.1g014667m.g	CO-like
orange1.1g015643m	orange1.1g015643m.g	CO-like
orange1.1g016553m	orange1.1g016553m.g	CO-like
orange1.1g016554m	orange1.1g016553m.g	CO-like
orange1.1g016775m	orange1.1g016775m.g	CO-like
orange1.1g017166m	orange1.1g017166m.g	CO-like
orange1.1g017738m	orange1.1g017738m.g	CO-like
orange1.1g017819m	orange1.1g017819m.g	CO-like
orange1.1g019028m	orange1.1g019028m.g	CO-like
orange1.1g005465m	orange1.1g005465m.g	ARR-B
orange1.1g005719m	orange1.1g005719m.g	ARR-B
orange1.1g005938m	orange1.1g005938m.g	ARR-B
orange1.1g006006m	orange1.1g005938m.g	ARR-B
orange1.1g006044m	orange1.1g005938m.g	ARR-B
orange1.1g006057m	orange1.1g005465m.g	ARR-B
orange1.1g006649m	orange1.1g005938m.g	ARR-B
orange1.1g006661m	orange1.1g005938m.g	ARR-B
orange1.1g006759m	orange1.1g005938m.g	ARR-B
orange1.1g006774m	orange1.1g005938m.g	ARR-B
orange1.1g006775m	orange1.1g005938m.g	ARR-B
orange1.1g007601m	orange1.1g005938m.g	ARR-B
orange1.1g007940m	orange1.1g007940m.g	ARR-B
orange1.1g008619m	orange1.1g008254m.g	ARR-B
orange1.1g008626m	orange1.1g008254m.g	ARR-B
orange1.1g009017m	orange1.1g008254m.g	ARR-B
orange1.1g009670m	orange1.1g009670m.g	ARR-B
orange1.1g009824m	orange1.1g009670m.g	ARR-B
orange1.1g027234m	orange1.1g027234m.g	ARR-B
orange1.1g038156m	orange1.1g038156m.g	ARR-B
orange1.1g040406m	orange1.1g040406m.g	ARR-B
orange1.1g043479m	orange1.1g043479m.g	ARR-B
orange1.1g007341m	orange1.1g005465m.g	G2-like
orange1.1g008254m	orange1.1g008254m.g	G2-like
orange1.1g010964m	orange1.1g011006m.g	G2-like
orange1.1g010978m	orange1.1g011006m.g	G2-like
orange1.1g010989m	orange1.1g011006m.g	G2-like
orange1.1g011006m	orange1.1g011006m.g	G2-like
orange1.1g011048m	orange1.1g011048m.g	G2-like
orange1.1g011273m	orange1.1g007940m.g	G2-like
orange1.1g011771m	orange1.1g011805m.g	G2-like
orange1.1g011778m	orange1.1g011805m.g	G2-like
orange1.1g011780m	orange1.1g011805m.g	G2-like
orange1.1g011785m	orange1.1g011805m.g	G2-like
orange1.1g011788m	orange1.1g011805m.g	G2-like
orange1.1g011803m	orange1.1g011805m.g	G2-like
orange1.1g011805m	orange1.1g011805m.g	G2-like
orange1.1g012449m	orange1.1g008254m.g	G2-like
orange1.1g012454m	orange1.1g005465m.g	G2-like
orange1.1g012756m	orange1.1g008254m.g	G2-like
orange1.1g013523m	orange1.1g013552m.g	G2-like
orange1.1g013528m	orange1.1g013528m.g	G2-like
orange1.1g013552m	orange1.1g013552m.g	G2-like
orange1.1g014062m	orange1.1g005465m.g	G2-like
orange1.1g014270m	orange1.1g014308m.g	G2-like
orange1.1g014271m	orange1.1g014308m.g	G2-like
orange1.1g014306m	orange1.1g014308m.g	G2-like
orange1.1g014308m	orange1.1g014308m.g	G2-like
orange1.1g014309m	orange1.1g014308m.g	G2-like
orange1.1g014753m	orange1.1g014753m.g	G2-like
orange1.1g014824m	orange1.1g014753m.g	G2-like
orange1.1g014887m	orange1.1g013552m.g	G2-like
orange1.1g014944m	orange1.1g014753m.g	G2-like
orange1.1g014973m	orange1.1g011006m.g	G2-like
orange1.1g015403m	orange1.1g015403m.g	G2-like
orange1.1g015744m	orange1.1g013552m.g	G2-like
orange1.1g015840m	orange1.1g013552m.g	G2-like
orange1.1g016012m	orange1.1g014753m.g	G2-like
orange1.1g016024m	orange1.1g014753m.g	G2-like
orange1.1g016225m	orange1.1g014753m.g	G2-like
orange1.1g016585m	orange1.1g016585m.g	G2-like
orange1.1g017108m	orange1.1g011006m.g	G2-like
orange1.1g017464m	orange1.1g017464m.g	G2-like
orange1.1g017478m	orange1.1g017478m.g	G2-like
orange1.1g017491m	orange1.1g017478m.g	G2-like
orange1.1g017565m	orange1.1g007940m.g	G2-like
orange1.1g017799m	orange1.1g011805m.g	G2-like
orange1.1g017978m	orange1.1g017978m.g	G2-like
orange1.1g018015m	orange1.1g017478m.g	G2-like
orange1.1g018268m	orange1.1g011006m.g	G2-like
orange1.1g018383m	orange1.1g017978m.g	G2-like
orange1.1g018419m	orange1.1g017978m.g	G2-like
orange1.1g018531m	orange1.1g017978m.g	G2-like
orange1.1g018583m	orange1.1g018583m.g	G2-like
orange1.1g018611m	orange1.1g017978m.g	G2-like
orange1.1g018802m	orange1.1g018802m.g	G2-like
orange1.1g019283m	orange1.1g011006m.g	G2-like
orange1.1g019287m	orange1.1g011006m.g	G2-like
orange1.1g019430m	orange1.1g011805m.g	G2-like
orange1.1g020077m	orange1.1g016585m.g	G2-like
orange1.1g020124m	orange1.1g020124m.g	G2-like
orange1.1g020145m	orange1.1g020124m.g	G2-like
orange1.1g020147m	orange1.1g020124m.g	G2-like
